Link,Model,Price,Score,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Stainless Steel Frets,Locking Tuners,Expensive Wood,Top Brand Pickups,Multi-Voicing Pickups,Made in South Korea,No High-Quality Nut,No Neck-Through Build,No Weight Relief,No Luminescent Inlay,No Tremolo,No Compound Radius Fretboard,No 21:1 Tuner Ratio,No Strap Lock,Scrape Date,Neck Pickup,Locking Nut,Neck-Through Build,Coil Split Pickups,Tremolo,Retainer Bar,Cheap Fret Wire (NS),No Locking Tuners,Made in Indonesia,Top,Compound Radius Fretboard,No Push Knob or Extra Switch Option,Luminescent Inlay,Bone Nut,"Coil Split, Coil Tap Pickups",Made in Japan,Stays in Tune (Evertune),Ivory Tusq Nut,Made in China,NuBone Nut,Middle Pickup,No Expensive Woods,No Retainer Bar,Parallel Split Pickups,No Top Brand Pickups,Coil Tap Pickups,Made in United States,Weight Relief,Synthetic Bone Nut,Series Split Pickups,"Coil Split, Phase Out Pickups",Made in Mexico,S-1 Switch Pickups,Tri-Sound Pickups,"Parallel Split, Phase Out, Series Split Pickups","Parallel Split, Series Split Pickups",Black Tusq XL Nut,Strap Lock,Nylon Nut,PRS Propietary Nut,Sustainer Pickups,Gold Frets,"Coil Split, Multi-Voicing Pickups",Killswitch Pickups,Boost Pickups,Varitone Pickups,Compensated Nut,"Killswitch, Sustainer Pickups",Boneite Nut,"Killswitch, Phase Out Pickups",Phase Out Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Boost Pickups",Made in India,High-Pass Filter Pickups,"Multi-Voicing, Sustainer Pickups",Half-Bone/Half-Brass Nut,Made in Vietnam,"Coil Split, Killswitch Pickups","Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups","Coil Tap, Phase Out Pickups"
https://findmyguitar.com/reviews/Gretsch-G6229-Players-Edition-Jet-BT-review.php,Gretsch G6229 Players Edition Jet BT,"$2,599.98",7.6,Gretsch,2019,HH,6,Japan,Professional Collection,Gray,No,Solid Body,Mahogany,Gretsch V Stoptail,Set,Gotoh Locking,Rosewood,Mahogany,Aged Pearloid Big Block,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Ivory Tusq,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch Broad'Tron BT-65 (Humbucker / Passive),,True,True,True,,,,False,,False,False,False,False,False,2024-02-07 18:49:06.388206,Gretsch Broad'Tron BT-65 (Humbucker / Passive),,,,,,False,,,Laminated Maple,,False,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G5232T-Electromatic-Double-Jet-FT-review.php,Gretsch G5232T Electromatic Double Jet FT,$599.99,6.8,Gretsch,2020,HH,6,China,Electromatic,"Gold, Blue, Red",No,Solid Body,Mahogany,Bigsby-Licensed B50 Vibrato,Set,Die-Cast,Laurel,Mahogany,Pearloid Neo-Classic Thumbnail,"24.6""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch Black Top Filter'Tron (Humbucker / Passive),,,True,True,,,,False,,False,,False,False,False,2024-02-07 18:49:12.121149,Gretsch Black Top Filter'Tron (Humbucker / Passive),,,,True,,False,False,,Arched Maple,,False,,,,,,,False,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G2210-Streamliner-Junior-Jet-Club-review.php,Gretsch G2210 Streamliner Junior Jet Club,$299.99,6.9,Gretsch,2020,HH,6,Indonesia,Streamliner,"Gold, White, Blue, Brown",No,Solid Body,Nato,Wrap-Around,Bolt-On,Die-Cast,Laurel,Nato,Pearloid Neo-Classic Thumbnail,"24.75""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.8mm (1.685''),3 Way,Bell,,1,1,Gretsch Broad'Tron (Humbucker / Passive),,,,True,,,,False,False,False,False,False,False,False,2024-02-07 18:49:17.873502,Gretsch Broad'Tron (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G5222-Electromatic-Double-Jet-BT-review.php,Gretsch G5222 Electromatic Double Jet BT,$411.99,6.9,Gretsch,2020,HH,6,China,Electromatic,"Blue, Brown, Natural, Gray",No,Solid Body,Mahogany,Gretsch V Stoptail,Set,Die-Cast,Laurel,Mahogany,Pearloid Neo-Classic Thumbnail,"24.6""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.8mm (1.685''),3 Way,Dome,,3,1,Gretsch Black Top Broad’Tron (Humbucker / Passive),,,True,True,,,,False,,False,False,False,False,False,2024-02-07 18:49:23.290157,Gretsch Black Top Broad'Tron (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G6128T-Players-Edition-Jet-FT-review.php,Gretsch G6128T Players Edition Jet FT,"$2,699.99",7.6,Gretsch,2020,HH,6,Japan,Professional Collection,"Black, Orange",Yes,Solid Body,Mahogany,Bigsby B7CP String-Thru,Set,Gotoh Locking,Rosewood,Mahogany,Pearloid Neo-Classic Thumbnail,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Ivory Tusq,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch High Sensitive Filter'Tron (Humbucker / Passive),,True,True,True,,,,False,,False,,False,False,,2024-02-07 18:49:29.188362,Gretsch High Sensitive Filter'Tron (Humbucker / Passive),,,,True,,False,,,Laminated Maple,,False,,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G6129T-Players-Edition-Jet-FT-review.php,Gretsch G6129T Players Edition Jet FT,"$2,699.99",7.6,Gretsch,2020,HH,6,Japan,Professional Collection,"Red, Gray",No,Solid Body,Mahogany,Bigsby B7CP String-Thru,Set,Gotoh Locking,Rosewood,Mahogany,Pearloid Neo-Classic Thumbnail,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Ivory Tusq,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch High Sensitive Filter'Tron (Humbucker / Passive),,True,True,True,,,,False,,False,,False,False,,2024-02-07 18:49:34.482607,Gretsch High Sensitive Filter'Tron (Humbucker / Passive),,,,True,,False,,,Arched Laminated Maple,,False,,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G5230T-Nick-13-Signature-Electromatic-Tiger-Jet-review.php,Gretsch G5230T Nick 13 Signature Electromatic Tiger Jet,$699.99,6.9,Gretsch,2021,HH,6,China,Electromatic,Black,No,Solid Body,Mahogany,Bigsby B50,Set,Die-Cast,Laurel,Mahogany,Pearloid TigerBat,"24.6""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch Black Top Filter'Tron (Humbucker / Passive),,,True,True,,,,False,,False,,False,False,False,2024-02-07 18:49:40.544195,Gretsch Black Top Filter'Tron (Humbucker / Passive),,,,True,,False,False,,Arched Laminated Maple,,False,,,,,,,False,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G6128T-Players-Edition-Jet-DS-review.php,Gretsch G6128T Players Edition Jet DS,"$2,699.99",7.6,Gretsch,2021,SS,6,Japan,Professional Collection,"White, Black, Brown, Red",No,Solid Body,Mahogany,Bigsby B7CP String-Thru,Set,Gotoh Locking,Rosewood,Mahogany,Pearloid Neo-Classic Thumbnail,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Ivory Tusq,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch DynaSonic (Single Coil / Passive),,True,True,True,,,,False,,False,,False,False,,2024-02-07 18:49:46.193588,Gretsch DynaSonic (Single Coil / Passive),,,,True,,False,,,Laminated Maple,,False,,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G6228TG-Players-Edition-Jet-BT-review.php,Gretsch G6228TG Players Edition Jet BT,"$2,799.99",7.6,Gretsch,2021,HH,6,Japan,Professional Collection,"Blue, Green, Brown",No,Solid Body,Mahogany,Bigsby B7GP String-Thru,Set,Gotoh Locking,Ebony,Mahogany,Mother of Pearl Big Block,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Ivory Tusq,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch Broad'Tron BT-65 (Humbucker / Passive),,True,True,True,,,,False,,False,,False,False,,2024-02-07 18:49:52.386534,Gretsch Broad'Tron BT-65 (Humbucker / Passive),,,,True,,False,,,Arched Laminated Maple,,False,,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G6129T-89-Vintage-Select-89-Sparkle-Jet-review.php,Gretsch G6129T-89 Vintage Select '89 Sparkle Jet,"$2,799.99",7.5,Gretsch,2021,HH,6,Japan,Professional Collection,Gold,No,Solid Body,Mahogany,Bigsby B3C Vibrato Tailpiece with Gretsch Logo,Set,Gotoh Die-Cast,Rosewood,Maple,Pearloid Hump Block,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Bone,42.8mm (1.685''),3 Way,Dome,,3,1,Gretsch TV Jones TV Classic Plus (Humbucker / Passive),,,True,True,,,,False,,False,,False,False,False,2024-02-07 18:49:58.308495,Gretsch TV Jones TV Classic (Humbucker / Passive),,,,True,,False,False,,Arched Laminated Maple,,False,,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G6128T-89-Vintage-Select-89-Duo-Jet-review.php,Gretsch G6128T-89 Vintage Select '89 Duo Jet,"$2,799.99",7.4,Gretsch,2021,HH,6,Japan,Professional Collection,Black,No,Solid Body,Mahogany,Bigsby B3C Vibrato Tailpiece with Gretsch Logo,Set,Gotoh Die-Cast,Rosewood,Maple,Pearloid Hump Block,"24.6""",Standard U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.97'' (24.6mm),22 Medium Jumbo,"12""",Bone,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch TV Jones TV Classic Plus (Humbucker / Passive),,,True,True,,,,False,,False,,False,False,False,2024-02-07 18:50:04.026981,Gretsch TV Jones TV Classic (Humbucker / Passive),,,,True,,False,False,,Arched Laminated Maple,,False,,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G2215-P90-Streamliner-Junior-Jet-Club-review.php,Gretsch G2215-P90 Streamliner Junior Jet Club,$349.99,6.6,Gretsch,2022,HP90,6,China,Streamliner,"Blue, Brown, Pink, Brown Burst Burst",No,Solid Body,Nato,Wrap-Around,Bolt-On,Die-Cast,Laurel,Nato,Pearloid Neo-Classic Thumbnail,"24.75""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.9mm (1.688''),3 Way,Bell,,1,1,Gretsch Broad'Tron BT-2S (Humbucker / Passive),,,,True,,,,False,False,False,False,False,False,False,2024-02-07 18:50:09.841575,Gretsch P90 Soap Bar (Single Coil / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G5260-Electromatic-Jet-Baritone-review.php,Gretsch G5260 Electromatic Jet Baritone,$549.99,6.7,Gretsch,2022,HH,6,China,Electromatic,"Blue, Brown, Brown Burst, Red, Gray",No,Solid Body,Mahogany,Gretsch V-Stoptail,Bolt-On,Die-Cast,Laurel,Maple,Pearloid Big Block,"29.75""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.8mm (1.685''),3 Way,Dome,,1,1,Gretsch Mini Humbucking (Humbucker / Passive),,,True,True,,,,False,False,False,False,False,False,False,2024-02-07 18:50:16.372712,Gretsch Mini Humbucking (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G5260T-Electromatic-Jet-Baritone-review.php,Gretsch G5260T Electromatic Jet Baritone,$599.99,6.6,Gretsch,2022,HH,6,China,Electromatic,"Black, Blue, Gray",No,Solid Body,Mahogany,Bigsby,Bolt-On,Die-Cast,Laurel,Maple,Pearloid Neo-Classic Thumbnail,"29.75""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.8mm (1.685''),3 Way,Dome,,1,1,Gretsch Mini Humbucking (Humbucker / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 18:50:22.394160,Gretsch Mini Humbucking (Humbucker / Passive),,,,True,,False,False,,,,False,,,,,,,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Gretsch-G5220-Electromatic-Jet-BT-review.php,Gretsch G5220 Electromatic Jet BT,$499.99,6.9,Gretsch,2022,HH,6,China,Electromatic,"Gold, Black, Blue, Brown Burst, Red, Gray",Yes,Solid Body,Chambered Mahogany,Anchored Adjusto-Matic,Set,Die-Cast,Laurel,Mahogany,Pearloid Big Block,"24.6""",Thin U,,22 Medium Jumbo,"12""",Synthetic Bone,42.9mm (1.688''),3 Way,Dome,,3,1,Gretsch Black Top Broad'Tron (Humbucker / Passive),,,True,True,,,,False,,False,False,False,False,False,2024-02-07 18:50:27.764640,Gretsch Black Top Broad'Tron (Humbucker / Passive),,,,,,False,False,,Arched Laminated Maple,,False,,,,,,,False,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Paranormal-Cabronita-Telecaster-Thinline-review.php,Fender Squier Paranormal Cabronita Telecaster Thinline,$429.99,6.5,Fender Squier,2020,SS,6,China,Paranormal,"Sunburst, Blue",No,Semi-Hollow,Poplar,6-Saddle Strings-Through-Body Hardtail,Bolt-On,Vintage-Style,Maple,Maple,Black Dot,"25.5""",C Shape,1st Fret: 0.84'' (21.3mm) - 12th Fret: 0.89'' (22.6mm),22 Narrow Tall,"9.5""",Synthetic Bone,41.9mm (1.65''),3 Way,Dome,,1,1,Fender Designed Alnico Single-Coil (Single Coil / Passive),,,,,,,,False,,False,False,False,False,False,2024-02-07 18:50:33.638314,Fender Designed Alnico Single-Coil (Single Coil / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Paranormal-Cyclone-review.php,Fender Squier Paranormal Cyclone,$429.99,6.8,Fender Squier,2020,SSS,6,China,Paranormal,"White, Red",No,Solid Body,Poplar,6-Saddle Vintage-Style Synchronized Tremolo,Bolt-On,Vintage-Style,Indian Laurel,Maple,Pearloid Dot,"24.75""",C Shape,1st Fret: 0.84'' (21.3mm) - 12th Fret: 0.89'' (22.6mm),22 Narrow Tall,"9.5""",Synthetic Bone,41.9mm (1.65''),3 Way,Dome,Killswitch,1,1,Fender Designed Alnico Single-Coil (Single Coil / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 18:50:39.324966,Fender Designed Alnico Single-Coil (Single Coil / Passive),,,,True,,False,False,,,,,,,,,,,False,,Fender Designed Alnico Single-Coil (Single Coil / Passive),False,,,False,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Paranormal-Baritone-Cabronita-Telecaster-review.php,Fender Squier Paranormal Baritone Cabronita Telecaster,$429.99,6.5,Fender Squier,2020,SS,6,China,Paranormal,"Sunburst, Green",No,Solid Body,Poplar,6-Saddle Strings-Through-Body Hardtail,Bolt-On,Vintage-Style,Indian Laurel,Maple,Pearloid Dot,"27""",C Shape,1st Fret: 0.84'' (21.3mm) - 12th Fret: 0.89'' (22.6mm),22 Narrow Tall,"9.5""",Synthetic Bone,41.9mm (1.65''),3 Way,Dome,,1,1,Fender Designed Alnico Soapbar Single-Coil (Single Coil / Passive),,,,,,,,False,False,False,False,False,False,False,2024-02-07 18:50:45.629782,Fender Designed Alnico Soapbar Single-Coil (Single Coil / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Paranormal-Toronado-review.php,Fender Squier Paranormal Toronado,$429.99,6.7,Fender Squier,2021,HH,6,China,Paranormal,"Sunburst, Green",No,Solid Body,Poplar,6-Saddle Strings-Through-Body Hardtail,Bolt-On,Vintage-Style,Indian Laurel,Maple,Pearloid Dot,"24.75""",C Shape,1st Fret: 0.84'' (21.3mm) - 12th Fret: 0.89'' (22.6mm),22 Narrow Tall,"9.5""",Synthetic Bone,41.9mm (1.65''),3 Way,Dome,,2,2,Atomic Humbucking (Humbucker / Passive),,,,,,,,False,False,False,False,False,False,False,2024-02-07 18:50:51.899273,Atomic Humbucking (Humbucker / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Paranormal-Offset-Telecaster-review.php,Fender Squier Paranormal Offset Telecaster,$429.99,6.5,Fender Squier,2020,SS,6,China,Paranormal,"White, Pink, Yellow",No,Solid Body,Poplar,3-Saddle Vintage-Style Strings-Through-Body Tele with Chrome Barrel Saddles,Bolt-On,Vintage-Style,Maple,Maple,Black Dot,"25.5""",C Shape,1st Fret: 0.84'' (21.3mm) - 12th Fret: 0.89'' (22.6mm),22 Narrow Tall,"9.5""",Synthetic Bone,41.9mm (1.65''),3 Way,Dome,,1,1,Fender Designed Alnico Single-Coil (Single Coil / Passive),,,,,,,,False,False,False,False,False,False,False,2024-02-07 18:50:57.613776,Fender Designed Alnico Single-Coil (Single Coil / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Paranormal-Super-Sonic-review.php,Fender Squier Paranormal Super-Sonic,$429.99,6.7,Fender Squier,2020,HH,6,China,Paranormal,"Blue, Pink",No,Solid Body,Poplar,6-Saddle Vintage-Style Synchronized Tremolo,Bolt-On,Vintage-Style,Indian Laurel,Maple,Pearloid Dot,"24""",C Shape,1st Fret: 0.84'' (21.3mm) - 12th Fret: 0.89'' (22.6mm),22 Narrow Tall,"9.5""",Bone,40mm (1.575''),3 Way,Dome,,2,0,Atomic Humbucking (Humbucker / Passive),,,,,,,,False,False,False,,False,False,False,2024-02-07 18:51:01.533547,Atomic Humbucking (Humbucker / Passive),,,,True,,False,False,,,,False,,True,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Squier-Contemporary-Active-Jazzmaster-HH-review.php,Fender Squier Contemporary Active Jazzmaster HH,$469.99,6.4,Fender Squier,2022,HH,6,China,Contemporary,"Sunburst, Pink",No,Solid Body,Poplar,2-Point Synchronized Tremolo with Block Saddles,Bolt-On,Sealed Die-Cast with Split Shafts,Indian Laurel,Roasted Maple,Pearloid Dot,"25.5""",Modern C,,22 Jumbo,"12""",Graphite,41.9mm (1.65''),3 Way,Bell,,1,1,Squier SQR Active Ceramic Humbucker (Humbucker / Active),,,,,,,False,False,False,False,,False,False,False,2024-02-07 18:51:06.063117,Squier SQR Active Ceramic Humbucker (Humbucker / Active),,,,True,,False,False,,,,False,,,,,,,False,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-JV-Modified-50s-Telecaster-review.php,Fender JV Modified '50s Telecaster,"$1,299.99",7.2,Fender,2022,SS,6,Japan,JV Modified,White,No,Solid Body,Basswood,3-Saddle Vintage Style Tele with Barrel Brass Saddles,Bolt-On,Vintage-Style Locking,Maple,Maple,Black Dot,"25.5""",Thick Soft V,,21 Medium Jumbo,"9.5""",Bone,41.9mm (1.65''),4 Way,Dome,Phase Out,1,1,Fender Vintage-Style Single-Coil Tele (Single Coil / Passive),,True,,True,,,,False,False,False,False,False,False,False,2024-02-07 18:51:12.179724,Fender Vintage-Style Single-Coil Tele (Single Coil / Passive),,,,,,False,,,,,,,True,,True,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-JV-Modified-60s-Stratocaster-review.php,Fender JV Modified '60s Stratocaster,"$1,299.99",7.2,Fender,2022,SSS,6,Japan,JV Modified,White,No,Solid Body,Basswood,6-Saddle Vintage-Style Synchronized Tremolo with Bent Steel Saddles,Bolt-On,Vintage-Style Locking,Maple,Maple,Black Dot,"25.5""",Thick Soft V,,21 Medium Jumbo,"9.5""",Bone,41.9mm (1.65''),5 Way,Bell,Parallel Split,1,2,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),,True,,True,,,,False,False,False,,False,False,False,2024-02-07 18:51:18.662674,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),,,,True,,False,,,,,,,True,,True,,,,,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-JV-Modified-50s-Stratocaster-HSS-review.php,Fender JV Modified '50s Stratocaster HSS,"$1,329.99",7.2,Fender,2022,HSS,6,Japan,JV Modified,Black Burst,No,Solid Body,Basswood,6-Saddle Vintage-Style Synchronized Tremolo with Bent Steel Saddles,Bolt-On,Vintage-Style Locking,Maple,Maple,Black Dot,"25.5""",Thick Soft V,,21 Medium Jumbo,"9.5""",Bone,41.9mm (1.65''),5 Way,Bell,Coil Split,1,2,Hot Vintage Alnico Humbucking (Humbucker / Passive),,True,,True,,,,False,False,False,,False,False,False,2024-02-07 18:51:25.280587,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),,,True,True,,False,,,,,,,True,,True,,,,,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-JV-Modified-60s-Custom-Telecaster-review.php,Fender JV Modified '60s Custom Telecaster,"$1,349.99",7.2,Fender,2022,SS,6,Japan,JV Modified,Brown,No,Solid Body,Basswood,3-Saddle Vintage Style Tele with Barrel Brass Saddles,Bolt-On,Vintage-Style Locking,Rosewood,Maple,White Dot,"25.5""",Thick Soft V,,21 Medium Jumbo,"9.5""",Bone,41.9mm (1.65''),4 Way,Dome,Phase Out,1,1,Fender Custom Shop Vintage-Style Single-Coil Tele (Single Coil / Passive),,True,True,True,,,,False,False,False,False,False,False,False,2024-02-07 18:51:31.973767,Fender Custom Shop Vintage-Style Single-Coil Tele (Single Coil / Passive),,,,,,False,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
https://findmyguitar.com/reviews/Harley-Benton-TE-62DB-review.php,Harley Benton TE-62DB,$160,6.5,Harley Benton,2022,SS,6,China,Deluxe,"Black, Blue, Red",No,Solid Body,Poplar,Hardtail,Bolt-On,Kluson style,Laurel,Maple,White Dots,"25.5""",Harley Benton Modern D,,21 Medium Jumbo,"12""",Plastic,42mm (1.654''),3 Way,Dome,,1,1,Roswell AlNiCo 5 TEA-F-CR/TEA-B (Single Coil / Passive),,,,True,,,False,False,False,False,False,False,False,False,2024-02-07 18:51:39.874726,Roswell AlNiCo 5 TEA-F-CR/TEA-B (Single Coil / Passive),,,,,,False,False,,,,False,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Harley-Benton-Fusion-III-HSS-Roasted-review.php,Harley Benton Fusion-III HSS Roasted,$410,7.4,Harley Benton,2021,HSS,6,Indonesia,Pro,"Blue, Pink",No,Solid Body,Nyatoh,Wilkinson Tremolo,Bolt-On,WSC staggered locking die-cast,Roasted Maple,Roasted Maple,Ivory Dot,"25.5""",Harley Benton Modern C,1st Fret: 0.807'' (20.5mm) - 12th Fret: 0.886'' (22.5mm),24 Medium Jumbo Stainless Steel,"12""",Ivory Tusq,42mm (1.654''),5 Way,Dome,Coil Split,1,1,Roswell HAF-B Alnico-5 (Humbucker / Passive),True,True,,True,,,,False,False,False,,False,False,False,2024-02-07 18:51:49.033843,Roswell S74-N AlNiCo-5 (Humbucker / Passive),,,True,True,,,,False,,,,,,,,,True,,,Roswell S74-M AlNiCo-5 (Single Coil / Passive),False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Harley-Benton-Fusion-III-HH-HT-Roasted-review.php,Harley Benton Fusion-III HH HT Roasted,$410,7.4,Harley Benton,2021,HH,6,Indonesia,Pro,"Blue, Pink",No,Solid Body,Nyatoh,Hipshot style HT,Bolt-On,WSC staggered locking die-cast,Roasted Maple,Roasted Maple,Ivory Dot,"25.5""",Harley Benton Modern C,1st Fret: 0.807'' (20.5mm) - 12th Fret: 0.886'' (22.5mm),24 Medium Jumbo Stainless Steel,"12""",Ivory Tusq,42mm (1.654''),3 Way,Dome,Coil Split,1,1,Roswell HAF-B Alnico-5 (Humbucker / Passive),True,True,,True,,,,False,False,False,False,False,False,False,2024-02-07 18:51:57.187473,Roswell S74-N AlNiCo-5 (Humbucker / Passive),,,True,,,,,False,,,,,,,,,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Harley-Benton-Fusion-III-HH-FR-EB-review.php,Harley Benton Fusion-III HH FR EB,$360,7.4,Harley Benton,2021,HH,6,Indonesia,Pro,"Brown Burst, Red",No,Solid Body,Nyatoh,Floyd Rose,Bolt-On,Grover GH305 6L,Ebony,Maple,Clay Dot,"25.5""",Harley Benton Modern C,1st Fret: 0.807'' (20.5mm) - 12th Fret: 0.886'' (22.5mm),24 Medium Jumbo Stainless Steel,"12""",Locking,42mm (1.654''),3 Way,Dome,Coil Split,1,1,Roswell HAF-B Alnico-5 (Humbucker / Passive),True,,True,True,,,,False,False,False,,False,False,False,2024-02-07 18:52:07.174964,Roswell HAF-N Alnico-5 (Humbucker / Passive),True,,True,True,True,,False,False,Flame Maple Veneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
